msg_id,raw_name,quantity,unit,confidence
267993,закладная под люстру,1,шт,high
273706,закладная под люстру,6,шт,high
275620,закладная под люстру,1,шт,high
280728,закладная под люстру,1,шт,high
284515,закладная под люстру,2,шт,high
294593,закладная под люстру,3,шт,high
303439,закладная под люстру,1,шт,high
305749,закладная под люстру,1,шт,high
306017,закладная под люстру,3,шт,high
306054,закладная под люстру,3,шт,high
312993,закладная под люстру,1,шт,high
323880,закладная под люстру,2,шт,high
339952,закладная под люстру,1,шт,high
340886,закладная под люстру,2,шт,high
159894,закладная под люстру (пластик),3,шт,high
179947,закладная под люстру (фанера),2,шт,high
182542,закладная под люстру (фанера) 50*50,1,шт,high
294459,закладная под люстру (фанера) 50*50,1,,medium
226196,закладная под люстру + кольцо,1,шт,high
226199,закладная под люстру + кольцо,1,шт,high
226209,закладная под люстру + кольцо,1,шт,high
226211,закладная под люстру + кольцо,1,шт,high
219399,закладная под люстру 10 кг,2,шт,high
219399,закладная под люстру 2 кг,2,шт,high
95688,закладная под люстру 200мм,5,шт,high
230505,закладная под люстру 200мм,1,шт,high
278844,закладная под люстру в сборе,1,шт,high
89493,закладная под люстру дерево,2,шт,high
168476,закладная под люстру дерево,1,шт,high
212934,закладная под люстру деревянная,4,шт,high
340702,закладная под люстру диаметр внешний 120мм и отверстие по центру 30мм,2,шт,high
133154,закладная под люстру из фан,1,шт,high
52681,закладная под люстру из фанеры,1,шт,high
127902,закладная под люстру из фанеры,2,шт,high
132312,закладная под люстру из фанеры,6,шт,high
132473,закладная под люстру из фанеры,3,шт,high
132866,закладная под люстру из фанеры,6,шт,high
132925,закладная под люстру из фанеры,3,шт,high
133001,закладная под люстру из фанеры,2,шт,high
133377,закладная под люстру из фанеры,1,шт,high
133413,закладная под люстру из фанеры,1,шт,high
133483,закладная под люстру из фанеры,3,шт,high
142415,закладная под люстру из фанеры,1,шт,high
156562,закладная под люстру из фанеры,5,шт,high
156796,закладная под люстру из фанеры,3,шт,high
191935,закладная под люстру из фанеры,1,шт,medium
295343,закладная под люстру из фанеры,4,шт,high
120378,закладная под люстру обычная,9,шт,high
328755,закладная под люстру обычная,3,шт,high
97642,закладная под люстру пласт,1,шт,high
25984,закладная под люстру пластик,10,шт,high
124499,закладная под люстру пластик,,,medium
